ds,,count,hate_speech,offensive_language,neither,class,tweet,id
c,1758,0,0,0,0,2,insanity https://t.co/U2cnfXPiYR,8.74964037884195E+017
c,1759,0,0,0,0,2,@bridgetbhc @CillizzaCNN And thats the mentality Writing HC policy for We The People.. Tax Reform.. Walls.. Immigra… https://t.co/iMAuRYzfGQ,8.74988706674999E+017
c,1760,0,0,0,0,2,#gay #gaydating #gaylove #gaysex #hunky lorien80 from Gay Dating lorien80 Man from Hennebont 32 years Want to me…… https://t.co/X2Gl2aNnlI,8.7493156221483E+017
c,1761,0,0,0,0,2,@furryphobia thanks im gay bro,8.74819553825567E+017
c,1762,0,0,0,0,2,@zeemalkhann We Al-Hamid Lil Allah have many friends in the Arab Islamic World as well as many friends and strategic partners.,8.74793828804383E+017
c,1763,0,0,0,0,2,University of Windsor groups call for action after anti-feminist and anti-Islamic graffiti found on campus https://t.co/Yt9NsbztLO,8.7497796001239E+017
c,1764,0,0,0,0,2,Trump’s self-serving blind spot in his concern over anti-LGBT hate crimes: https://t.co/CCBnB78pCg https://t.co/TgFtam4vJ7,8.74924396238049E+017
c,1765,0,0,0,0,2,Me: *experiences attraction toward men* Me: that's gay,8.74984541320032E+017
c,1766,0,0,0,0,2,Brand New Never worn! Men's Nike Air Jordan 5 Retro Oreo Black Cool Grey sz12 https://t.co/u6SLrEBXdZ,8.7494031644869E+017
c,1767,0,0,0,0,2,Dominated by Cruel Lesbian Doms  https://t.co/W2urljQqjv,8.74891390349709E+017
c,1768,0,0,0,0,2,@HouseGOP @SteveScalise @CapitolPolice I have Proof FBI &amp; KY Train NON CITIZEN MUSLIM IN LOIUSVILLE ky UNDER RELIG… https://t.co/A6L4Aie5fB,8.74984245210616E+017
c,1769,0,0,0,0,2,@i_xblondiee5150 @Hiqhrisk That gay shit 😂 cut bck,8.74989250240029E+017
c,1770,0,0,0,0,2,https://t.co/vysSB9j1QP DG Eyewear Fashion Designer Sunglasses Shades Mens Women Black Retro Pilot https://t.co/Qp9ZRPhYIk,8.74858748078162E+017
c,1771,0,0,0,0,2,Ready for closure? Pentonville prison: violent overcrowded &amp; unacceptable delays in mental health provision. https://t.co/o8r20cXYXw,8.74994422605374E+017
c,1772,0,0,0,0,2,Same Namjoon same! Even tho I'm girl I'll be gay for him god damn! https://t.co/rrM5Tfk4vN,8.74969094436471E+017
c,1773,0,0,0,0,2,Thanks @acluohio and @ackocher for the informative presentation on U.S. immigration policy. #GetInvolved #ACLU #CLE https://t.co/2LFMv1zYU0,8.74829332723769E+017
c,1774,0,0,0,0,2,nude lesbian country girls https://t.co/DJSNjut0mt,8.75022775223759E+017
c,1775,0,0,0,0,2,The hardest part about being gay is telling you're parents you rollerblade,8.74997673245287E+017
c,1776,0,0,0,0,2,[443817-009] NIKE AIR MAX 90 PREM BLACK WHITE WOMEN SNEAKERS Sz 8.5 supreme nmd ultra boost yeezy 350 https://t.co/iIlEfGye9h,8.75016672113037E+017
c,1777,0,0,0,0,2,Beautiful Photos From #SameSex #Weddings Around The World Happy #Pride #loveislove in any language https://t.co/CPPEGJ6avB via @NewNowNext,8.74996743787749E+017
c,1778,0,0,0,0,2,They don't see it tho.. Born into a war and losing.. Wake up https://t.co/CVuUBKb22a,8.75000114951139E+017
c,1779,0,0,0,0,2,Nike SB LUNAR STEFAN JANOSKI MEN'S HYPERFEEL SHOESBLACK/WHITE-US 44.55 Or 5.5 https://t.co/KCPqxyGlh0,8.74836977690006E+017
c,1780,0,0,0,0,2,I didn't ! They found my strap on https://t.co/MyUC1gl67j,8.74807653750452E+017
c,1781,0,0,0,0,2,Laurence Dacade Women's Studded Black Velvet Leather Sneaker-Size 39-Free Ship! https://t.co/OsXP4V93mN,8.75019895980909E+017
c,1782,0,0,0,0,2,GB Men’s team accounced for @EuroWb17 starting 21st June #wheelchairbasketball https://t.co/sfzYOFERB2,8.74979429499511E+017
c,1783,0,0,0,0,2,Anal gay enema Free pics milf humiliation Upload forced brutal fetish vids CLICK HERE ➡ https://t.co/esQ6ir7ciP,8.74867254319567E+017
c,1784,0,0,0,0,2,All people are born with two things a soul and a body. Transgender's souls don't match their bodies but find the courage to make it work..,8.74962807942517E+017
c,1785,0,0,0,0,2,Duckbill's second book about disability... find out why you need to give it a try @DuckbillBooks  https://t.co/hWNIeHieCa,8.7495120252144E+017
c,1786,0,0,0,0,2,"@raisedbycats If you came up to me &amp; said ""I have a pair of Norse-monikered lesbian chickens at home"" I'd want to… https://t.co/fiRjRzFNt4",8.74795025930047E+017
c,1787,0,0,0,0,2,#Femail - Roxane Gay slams Mamamia's 'cruel and humiliating' article Feminist writer Ro... https://t.co/drvg5wSUgL https://t.co/yYfHhlCocS,8.74987819986334E+017
c,1788,0,0,0,0,2,@Matt_Beatty_19 @ReevesVA It's like an anti-gay twofer. #loser,8.74875478083064E+017
c,1789,0,0,0,0,2,Why do white men love watching their girlfriends get fucked by black men? Lmao,8.74800971934609E+017
c,1790,0,0,0,0,2,@ABC Was it Islam?,8.74835734473183E+017
c,1791,0,0,0,0,2,ISIS #DrAliyaShah disrespects #Muslims #Islam #Chinese people! #racist big mouth Aliyah! @BBCNews @thetimes @cnni… https://t.co/5AeMF6k4zB,8.74935220260221E+017
c,1792,0,0,0,0,2,#OBAMA SUCCEEDED IN CONVERTING  #HILLARY TO #ISLAM.#WhyImNotVotingForHillary #PresidentialElection2016 #Trump https://t.co/Q65S5C9n2S,8.74963528163107E+017
c,1793,0,0,0,0,2,super young lesbian photos https://t.co/sxRhPmuRrw,8.74905139261452E+017
c,1794,0,0,0,0,2,Gay ass ours baisee par straighty https://t.co/B0mQFT6bhq,8.74908895839441E+017
c,1795,0,0,0,0,2,Lib Dem peer resigns over Farron's views on homosexuality https://t.co/n1NChm0PwT,8.75020530100863E+017
c,1796,0,0,0,0,2,Watch lesbian movie: https://t.co/OllewTQHQC Young Euro girl punished in public https://t.co/aSKaydssJK,8.75027745956397E+017
c,1797,0,0,0,0,2,Dis y I love all my black folk. We always lit https://t.co/AZ4UJhoCNW,8.74830509792264E+017
c,1798,0,0,0,0,2,#news #SaudiëArabië Turkey says Gulf Arab rift damages Muslim world - Reuters: Reuters Turkey says Gulf Arab rift… https://t.co/QGD2UXcDdr,8.75012922363306E+017
c,1799,0,0,0,0,2,I jus see whites stealin blacks shine again tbh https://t.co/l0vwdWxBHG,8.74999808263696E+017
c,1800,0,0,0,0,2,HOT!  Twink Fucked By Muscle Guy: Ange a bottom gay twink is fucked by a sexy muscle guy. Nothing is taboo.… https://t.co/2Et5QUv2Yh,8.74931695740473E+017
c,1801,0,0,0,0,2,naked disabled girl https://t.co/HoO6LSk2H3,8.74954688873079E+017
c,1802,0,0,0,0,2,"@docrocktex26 @GOP GOP-speak for ""gunman does not appear to be Muslim at this time.""",8.74979910636507E+017
c,1803,0,0,0,0,2,Told you this would happen. It won't stop with this. I'll leave it at that https://t.co/u0PZB3utuy,8.75002149775827E+017
c,1804,0,0,0,0,2,Normangee Star - “We seek to build bridges and educate our community about true Islam and even invite those who w.. https://t.co/5IH7KiR1yJ,8.74869042007462E+017
c,1805,0,0,0,0,2,BREAKING!! North will vote Buhari even on wheelchair in 2019 – Arewa Chieftain Yakubu - https://t.co/DN6LJ6hCq8 https://t.co/FYNJVcWzAU,8.75002353396724E+017
c,1806,0,0,0,0,2,Follow my transition and my life! ✌🏽 https://t.co/FOezvoKYXt #transgender#transformationtuesday  #LGBT #LGBTQ #Pride #ftm #vlog #PrideMonth,8.74821313562645E+017
c,1807,0,0,0,0,2,@lucasjlynch @onesarahjones My contribution to this debate: https://t.co/ps8ez726aI,8.74806966459277E+017
c,1808,0,0,0,0,2,straight https://t.co/5QC6bmF06t,8.7484848579482E+017
c,1809,0,0,0,0,2,Hello yepp https://t.co/fo9FUKcr7l,8.75020234981339E+017
c,1810,0,0,0,0,2,Katy Perry is cultural appropriating a lesbian haircut and I for one will not stand for it. #IStandWithEquality,8.74917753920127E+017
c,1811,0,0,0,0,2,@shayliot netflix accidentally put the movie under the gay and lesbian genre,8.74884496868467E+017
c,1812,0,0,0,0,2,pros and cons of homosexual adoption https://t.co/TqHJ4xOosW,8.74985857878503E+017
c,1813,0,0,0,0,2,Islamic State Resists Syrian Democratic Forces Bid to Take #Raqqa https://t.co/SEdo5x06Jl #Daesh #Terrorism #ISIS #Military #SDF #Syria,8.74801672895255E+017
c,1814,0,0,0,0,2,FG laments increase in gay marriage https://t.co/AsXMqUFyN3 https://t.co/PqC41xUljh,8.74996191158821E+017
c,1815,0,0,0,0,2,@MsLemmy can we work towards ending this stigma 😥😥 https://t.co/y6CoIku1jp,8.74848826439459E+017
c,1816,0,0,0,0,2,Teen sex movies gay If you're gonna try to rob a hunk like Brock you https://t.co/v7dqzMmG3V,8.75045629818528E+017
c,1817,0,0,0,0,2,The displays of Islamic Art in response to Trump's Muslim B https://t.co/dm5yn86eWN,8.7484422820717E+017
c,1818,0,0,0,0,2,I told my mom I wish I had more gay girly friends  she was like what happened to all those gay hoes in CR 😭 THEY SOME HOES I said friends,8.74978255358525E+017
c,1819,0,0,0,0,2,i want to let you know im gay: https://t.co/zJpzdOE34d via @YouTube,8.74924035813102E+017
c,1820,0,0,0,0,2,@BloombergTV If someone starts targeting politicians would that be considered #terrorism or is being #muslim mandatory for the title?,8.7500338795094E+017
c,1821,0,0,0,0,2,so they really went for it 🤦🏻‍♀️ https://t.co/oY461rVwgB,8.75030520429761E+017
c,1822,0,0,0,0,2,Mad people will now say that the recent tragedies affecting London is God punishing them for their sins (accepting gay rights) etc,8.74946734002143E+017
c,1823,0,0,0,0,2,@Ley_Blowgun24 You are mad and you have no one to tell you  I just remember him saying he wasn't gay and will still get married to a woman,8.74940920948458E+017
c,1824,0,0,0,0,2,@realDonaldTrump @GabbyGiffords @MaddowBlog @BarackObama @washingtonpost @nytimes @CNNPolitics @MaxineWaters THE MUSLIM BAN?Helped this? ⚾️🔪,8.74997978360152E+017
c,1825,0,0,0,0,2,Transgender man files complaint against Seattle library over private restroom | The Seattle Times https://t.co/j0NMmsObW6,8.74860980479635E+017
c,1826,0,0,0,0,2,Dave Riley saved lives as @USCG rescuer. Congress should extend caregiver benefits to disabled vets like him. https://t.co/TVh0pwCIl3,8.74914488645976E+017
c,1827,0,0,0,0,2,Zambia rep says court held Electoral Commission discriminated against ppl w disability. 2016 general election was inclusive. #COSP10,8.7500921690545E+017
c,1828,0,0,0,0,2,@zoey_bot I'm not gay.,8.74975333312717E+017
c,1829,0,0,0,0,2,You got a viewer in me! #silverfoxes https://t.co/WD3Ic2yNsg,8.74981391741723E+017
c,1830,0,0,0,0,2,Watch lesbian movie: https://t.co/zdJryTfwOz Make my interior wet says nude mom https://t.co/EIgin9NFEg,8.74867275668615E+017
c,1831,0,0,0,0,2,Lmaaaoooo frfr if we being honest https://t.co/7bJE1euhFl,8.75015239250694E+017
c,1832,0,0,0,0,2,Would a wise man keep himself a victim for those who spread wrong information spreading wrong ideas about Islam?,8.74959728211878E+017
c,1833,0,0,0,0,2,Watch lesbian movie: https://t.co/patj0YkrCO I'm training her to be better! https://t.co/Sl7JqWlO2g,8.74927000972141E+017
c,1834,0,0,0,0,2,AUNZ — Taking a breather on immigration - Labour Bryce Edwards and the Māori Party react - Labour have announced… https://t.co/NwFx6lI5Ku,8.74826366566269E+017
c,1835,0,0,0,0,2,I think we should collect money for all the ghetto blacks to go to Liberia. Since you so hood we'll see if you make it 2 weeks there.,8.74825942337716E+017
c,1836,0,0,0,0,2,@DeformedYasu I know just banter don't get offended &lt;3. (Btw how long till you tell everyone you're gay? They're… https://t.co/DSLurEzRSU,8.74841882576204E+017
c,1837,0,0,0,0,2,Leftist Muslim reporter pleads guilty in Jewish Center bomb threats blamed on Trump supporters https://t.co/NZFdDyBEqa,8.7502359881735E+017
c,1838,0,0,0,0,2,Raeesah Cachalia addresses: Why a Research Agenda Tracking Muslim Extremism? Moderating Media Hysteria... https://t.co/mTC9RiX1qC,8.7500489211666E+017
c,1839,0,0,0,0,2,Adidas BA7179 Men Clima cool Running shoes black khaki gray sneakers https://t.co/OAoSfLyKUn,8.74804667816989E+017
c,1840,0,0,0,0,2,@Melvin_Udall_ @JaredMMFA @mmfa You can only be gay if you're a democrat. 😂,8.75005273366122E+017
c,1841,0,0,0,0,2,@ZacharyLatif @Cobratate I reckon the thought of Merkel dictating our immigration / refugee policy pulled Brexit over the line last year,8.74800496606949E+017
c,1842,0,0,0,0,2,Woman In Wheelchair Can’t Go Up The Stairs. But Then The Man Hits The Button. https://t.co/v5qez0G7C9 via @Metaspoon,8.74910470892904E+017
c,1843,0,0,0,0,2,gay man fucking photo https://t.co/eiZlreOt7p,8.75035166636483E+017
c,1844,0,0,0,0,2,I liked a @YouTube video https://t.co/31opCqf1CS [LGBT] THIS IS WHAT DIVERSITY LOOKS LIKE,8.74797684246368E+017
c,1845,0,0,0,0,2,@neilonanhst @soapachu A wolf in muslim's clothing? 😂,8.74931481403118E+017
c,1846,0,0,0,0,2,@CNN I smell Islam.,8.74888595210989E+017
c,1847,0,0,0,0,2,Trump is an asswipe! ...nice immigration vetting you asswipe!,8.75010621321998E+017
c,1848,0,0,0,0,2,With the defeat of Hillary Clinton thousands of the supporters of Obama and Clinton besides active Muslim youths have become mentally sick,8.74967215770128E+017
c,1849,0,0,0,0,2,@AnnaBananabfb MY BAD ASS BISEXUAL GODDESS IS EVERYTHING!!!,8.74939654029455E+017
c,1850,0,0,0,0,2,Dems are ISIS Leftists are ISIS Liberalis is ISIS Zeonism is ISIS https://t.co/Ckw8ev66Bc,8.74996270011748E+017
c,1851,0,0,0,0,2,Gay teen emo porn sex movies After observing sexy emo guy Rhys Casey https://t.co/zoi0XFhAUd,8.74971049846346E+017
c,1852,0,0,0,0,2,Lawless waters test Southeast Asian nations in fight against Islamic State - Reuters https://t.co/m12pDrUjVd,8.7484769373832E+017
c,1853,0,0,0,0,2,girl solo fingers #older black women porn https://t.co/p6GmJ1wsty,8.74867904222769E+017
c,1854,0,0,0,0,2,Many people will not see today Young Old Male Female Black White Christian Muslim....We Grieve as one( human) race  R.I.E.P,8.74898778913993E+017
c,1855,0,0,0,0,2,Coco can be enabled or disabled at anytime to be playable except in Boss levels and character exclusive ones with her own death animations,8.74797412123984E+017
c,1856,0,0,0,0,2,Stories from York’s LGBT history revealed https://t.co/6ezLB7vLg8 #lgbtqhist @YorkCastle,8.74872102666596E+017
c,1857,0,0,0,0,2,@SohrabAhmari @CliffordDMay Mullahs in Tehran alongside the Qatar are two major supporters of ISIS. Islamic terror… https://t.co/S47Ewcbq3x,8.75009683156685E+017
c,1858,0,0,0,0,2,fullnude pics black women https://t.co/bCU9LceMja,8.74986053211488E+017
c,1859,0,0,0,0,2,This is what we want!!! Aigo aigo https://t.co/8hK9Ge3p7X,8.74933575392428E+017
c,1860,0,0,0,0,2,Hot gay scene So in this latest video we recieved from some men down https://t.co/BJgUqWqCVs,8.74935610045338E+017
c,1861,0,0,0,0,2,Nine Chinese gay transgender couples to tie knot on Japan cruise #LGBT #Transgender #Japan #China：The Asahi Shimbun https://t.co/IVWUHeX1WC,8.74930009487618E+017
c,1862,0,0,0,0,2,COP INVESTIGATES A BLOWJOB Gay Blowjobs  https://t.co/zncnXJkPri,8.75015265783865E+017
c,1863,0,0,0,0,2,@AnnCoulter I don't get it the left wants harm to come to the GOP but they welcome Islamic terrorists and jihottie… https://t.co/IR4RNGTQRo,8.75020350999978E+017
c,1864,0,0,0,0,2,this pic of josuke made me gay,8.74969204239118E+017
c,1865,0,0,0,0,2,@VirgoFinesse Gay porn?,8.7485092716501E+017
c,1866,0,0,0,0,2,@LiberalAus you need to get rid of this fool @TurnbullMalcolm https://t.co/ijxkHHshda,8.74956294255399E+017
c,1867,0,0,0,0,2,@PaulHarvey101 @muslimah_han Her level of fame w/o adopting certain aesthetic features. Also Black women face oppr… https://t.co/LDE6qNU8Ek,8.74796711687971E+017
c,1868,0,0,0,0,2,What Falling In Love Means To Me As A Girl With Disability https://t.co/oxjYJ36010,8.74959788756673E+017
c,1869,0,0,0,0,2,remember when gay marriage was legalized during electric forest 2 years ago? the whole place went nuts,8.7485791282441E+017
c,1870,0,0,0,0,2,2/ for their interest or pple that experienced a temp disability. Great but srsly it's really worrisome on a meta level if,8.7495488653799E+017
c,1871,0,0,0,0,2,@MaguSays Twitter is also banning gay activists and verifying actual N**is so I don't think their judgement should ever be trusted,8.74865425791812E+017
c,1872,0,0,0,0,2,Qatar isolation 'inhumane' violates Islamic values says Turkey president Recep Tayyip Erdogan https://t.co/uwRKncpVrq,8.7490415319314E+017
c,1873,0,0,0,0,2,@imfapink no actually his brother is gay,8.74836300481925E+017
c,1874,0,0,0,0,2,Shit even the Honorable Elijah Muhammad was a mixed nigga from Sandersville Georgia. Maybe all that Islam shit was self Hatred?,8.74798579973489E+017
c,1875,0,0,0,0,2,She lets me know she asked my step dad how he'd feel if I was gay months ago and he said al I supposed to feel differently,8.75012376940208E+017
c,1876,0,0,0,0,2,I liked a @YouTube video https://t.co/Ph2kYmR4bn Gay Pride in God's House? REALLY?!,8.74946747839205E+017
c,1877,0,0,0,0,2,a few decades in ??   Oh right. Because Indonesia has been Islamic since who knows the mid-80s https://t.co/j4qr4tqcsN,8.74938192855683E+017
c,1878,0,0,0,0,2,theintercept: “Don’t let anyone tell you a transgender person can’t win because we just did.” https://t.co/G1EYmtZlrO,8.75001504029184E+017
c,1879,0,0,0,0,2,@Ishy_5 No gay orgy with tookie pls,8.74955721762198E+017
c,1880,0,0,0,0,2,Im not on FB but sorry to hear thisDLD. How sad. Love is love people.🇺🇸💘 https://t.co/ryWm1urqm4,8.74861400878969E+017
c,1881,0,0,0,0,2,"John McCain begged for jobs report a disabled reporter (would never ""mocked"" a",8.74928798457876E+017
c,1882,0,0,0,0,2,..are required for the disabled like housing are the first to suffer in the cuts. By greater extension the same for all social housing.,8.74961815821832E+017
c,1883,0,0,0,0,2,lesbian lingerie porn https://t.co/GxUHoPu7z0,8.74834000057168E+017
c,1884,0,0,0,0,2,"@oshuniverse 6/17 PHILLY GAY ""PRIDE"" WEEKEND | Powered by @allhailnoah &amp; @brandystaton https://t.co/PF6Y52v8uS",8.74990095073517E+017
c,1885,0,0,0,0,2,University Of East Anglia/UEA  Sparks Protests By Closing Muslim Prayer Room A Week Before Ramadan   Photos from... https://t.co/fkSNcUZ931,8.75000048874136E+017
c,1886,0,0,0,0,2,me:  white girl who skips the lesbian sex scenes in OITNB: matt mcgorry is woke bae 😍😍,8.74846829174805E+017
c,1887,0,0,0,0,2,Nike FREE RN FLYKNIT-2017 MEN'S RUNNING SHOES WOLF GREY/BLACK-US 77.58 Or 8.5 https://t.co/fOIzoJSQC6,8.74934469798629E+017
c,1888,0,0,0,0,2,@TIME when I go to someone else's account somehow they are there. So it seems imagevideolink and sometimes even text is disabled so if,8.74836907355722E+017
c,1889,0,0,0,0,2,@htshowbiz @BeingSalmanKhan Differentiate between Promoting a stupid film and protecting a great nation India oh m… https://t.co/V69No3fxPN,8.74950794528801E+017
c,1890,0,0,0,0,2,@MrDemes @raduniversity ur gay seb go to bed it's almost 4am,8.74910724686058E+017
c,1891,0,0,0,0,2,what do you mean gareki isn't GAY,8.74956240987726E+017
c,1892,0,0,0,0,2,This is what brotherly love looks like. 💙😇 https://t.co/FVCuz9kGKX,8.74975711492096E+017
c,1893,0,0,0,0,2,Gay teen group gang bang When Devon heard a Bukkake Boys flick was being https://t.co/QmiGezvafQ,8.75007940842967E+017
c,1894,0,0,0,0,2,Gay Brian Paddick resigns from LibDem frontbench. He will be first of many to go over Farron's bigoted stance on gay relationships,8.75014304260645E+017
c,1895,0,0,0,0,2,@BackBenchesTV @TrevorMallard agrees with Jan Logie that we need an inquiry on Mental Health. So does NZ First. Nat… https://t.co/OhvHfIY22b,8.74882828407911E+017
c,1896,0,0,0,0,2,As Church Shifts New Jersey's Cardinal Tobin Welcomes LGBT Catholics; They Embrace a ‘Miracle’ #gay #LGBT https://t.co/blz2ixBXga,8.74886877693833E+017
c,1897,0,0,0,0,2,im sorry guys cant be friends brotps cant exist everyone is homosexual,8.74812871938527E+017
c,1898,0,0,0,0,2,@NaughtyJoker4 @scytheanon @ForeverHonest61 @IazarusIunar @BegsAli16 @john3ners He cries about immigration in the U… https://t.co/m4pBaoQUX0,8.7488868144169E+017
c,1899,0,0,0,0,2,insecure heterosexual men/women who think anybody that's gay has the hots for 'em 🙄🤦🏿‍♀️ https://t.co/HiX8RRFzSM,8.74798192226959E+017
c,1900,0,0,0,0,2,Egyptian historian: Occupiers “tried to secularize Islam and thus to eliminate the notion of Jihad from Islam” https://t.co/yZexNFnOPQ,8.74980231265665E+017
c,1901,0,0,0,0,2,@ABCthedrum @JaneTribune That morally bankrupt muslim terrorist apologist basrad should NEVER get on TV or radio or… https://t.co/mGi7cUPl5G,8.74872881053921E+017
c,1902,0,0,0,0,2,@Uber is a joke I had lost a $15 credit because I became temp disabled and couldn't use it in the 3 months time uber contacted = oh well.,8.74974018142646E+017
c,1903,0,0,0,0,2,We just have to accept Muslim infested buildings burning down as the new normal right… — hoodaticus ✓ᶜᵒᵛᶠᵉᶠᵉ https://t.co/aEpxkFZdYc,8.74977573683564E+017
c,1904,0,0,0,0,2,#ASD and #disability sessions now Every Tuesday 6pm-7pm and Sunday 10am-11am  £5 per person… https://t.co/jfDqB75HZx,8.75031698244862E+017
c,1905,0,0,0,0,2,Watch lesbian movie: https://t.co/iDhxIkRSwH Jesse Jane pops out tits from sexy dress https://t.co/tKMKT0EcnY,8.74970717187703E+017
c,1906,0,0,0,0,2,"#Best #Sale Men Air Jordan 1 #Retro Mid ""New Love"" Black Varsity Maize size 8 Royal OG Kobe #Shoes https://t.co/INLxFqtlnP",8.74795798533243E+017
c,1907,0,0,0,0,2,@IrishRose23525 @WalshFreedom While claimingthe Portland guy was some Odin worshipping nut in no way influenced by… https://t.co/bpgC7ulf9I,8.75032065846108E+017
c,1908,0,0,0,0,2,@SteveScalise glad the shooter was White. If he was a Muslim or Minority Trump would declare war against the entire religion or race,8.74979887299388E+017
c,1909,0,0,0,0,2,I want that Revali amiibo Im gay for the BotW Rito,8.74995871368327E+017
c,1910,0,0,0,0,2,[INFO] Clarke Griffin apareceu na lista 'Best LGBT Characters On TV' do site PopWrapped! #PrideMonth https://t.co/nWN45YJhXy,8.75020854748381E+017
c,1911,0,0,0,0,2,At a conservative $150k for each detainee that makes $285 million. #auspol https://t.co/V3Y3gMu90O,8.7479536384419E+017
c,1912,0,0,0,0,2,Muslim women in particular bear the brunt of being targets of hate crimes https://t.co/nFqdUd9sFv @SAMNET786 @mmdarsot @YasieraS,8.74846700225131E+017
c,1913,0,0,0,0,2,Beautiful Ash Hollywood lesbian love https://t.co/RJPuvU7R2c,8.74955599867515E+017
c,1914,0,0,0,0,2,@LouiseMensch Here we go...good to make people aware. https://t.co/b1KaS20VJt,8.74968345165971E+017
c,1915,0,0,0,0,2,can you guys believe i got into kpop almost 7 years ago bc i had a huge gay crush on madi and wanted to impress her,8.74825043313926E+017
c,1916,0,0,0,0,2,Men black hairy cock dick gay boy sex armpit Kyler Moss is a boy who can  https://t.co/7wAfzlaYtR,8.74937862524895E+017
c,1917,0,0,0,0,2,Mom fucks lesbian daughter - #momcest #moms #hotmoms #milfs #taboo #incest #hot #nsfw #boobs https://t.co/hMQBbc7AGs,8.74901730265268E+017
c,1918,0,0,0,0,2,Came across a YouTube chan of this guy dressed as a Muslim prank throwing black duffle bags at people/ crowds. How're they not arrested?!,8.74852450540409E+017
c,1919,0,0,0,0,2,"you know your session is cool when it's standing room only at @HECMA_org ""case management: medical &amp; mental health need"" in 442. #hecma2017",8.75036930123198E+017
c,1920,0,0,0,0,2,"@RenBreaux No it's a statement made by so called ""black"" people to divide white and black coloured skin when it really doesn't matter",8.74936176968429E+017
c,1921,0,0,0,0,2,#GayFriends #colorado #gay Visting DL VERY discreet 5 ⭐️💯 Real Top Fully Loaded 9 - 24: SERIOUS INQUIRIES… #gaydate https://t.co/BgPZevKngj,8.74945278066819E+017
c,1922,0,0,0,0,2,Lesbian Cheerleaders Finger And Eat Pussy https://t.co/yw69Ts0vfk,8.74959930838712E+017
c,1923,0,0,0,0,2,NEW #podcast! Shari Lewis &amp; Lamb Chop's impact on kids' TV w/ @Breakabrain kids mental health expert #learning… https://t.co/WEdvoGruWF,8.74971024735056E+017
c,1924,0,0,0,0,2,Members of congress need bodyguards? Yeah while y'all at it use taxes to pay bodyguards for gay clubs tween concerts and movie openings too,8.75012703353483E+017
c,1925,0,0,0,0,2,"@itsanjelicar @Romes_Kingdom Woah come on it's 2017 and we still referring to shit as ""gay""? Do better",8.75004225100579E+017
c,1926,0,0,0,0,2,I added a video to a @YouTube playlist https://t.co/sEkQoNAnsu OUR LESBIAN WIVES [Ebube Nwagbo] - 2017 Latest Nigerian Movies Nigerian,8.7493629295772E+017
c,1927,0,0,0,0,2,Boflllll I hate ppl 😭😂😭😂😭😭 https://t.co/6DytzoD5Kl,8.74798393733902E+017
c,1928,0,0,0,0,2,Daryl at the gloryhole with lesbian  https://t.co/EEURxJJqnK,8.75034207722103E+017
c,1929,0,0,0,0,2,Equality is a Social Construct a  desperate and absolute lie!!! https://t.co/PRPEaUyovu,8.7486743591195E+017
c,1930,0,0,0,0,2,I just want to say to you my akhis absloute big up ❤️ https://t.co/gFTnLt7xnN,8.75001574405411E+017
c,1931,0,0,0,0,2,#sexadvice hardcore lesbian tits https://t.co/QGzrNI2uWR,8.75016555112825E+017
c,1932,0,0,0,0,2,Watch lesbian movie: https://t.co/xCHRhqsIxl Using that fantastic ass to sell houses https://t.co/o54FkvbXHL,8.74993960623755E+017
c,1933,0,0,0,0,2,@BraddJaffy @KatyTurNBC Nope sorry! He didn't say that when a Blackman was murdered by a crazy hate-filled white man looking to kill Blacks,8.75027596001636E+017
c,1934,0,0,0,0,2,"so turns out there are THREE girls in my class who like yaoi one of them even said ""u should turn gay id like u better that way"" oh",8.74806702226461E+017
c,1935,0,0,0,0,2,nice picture I will great oll muslims https://t.co/reMijK8UWR,8.74865058832101E+017
c,1936,0,0,0,0,2,@AtheistRepublic The way you posed your question means you'l never get an accurate answer. All people wether Jewis… https://t.co/BkIEGys5lv,8.74921144360501E+017
c,1937,0,0,0,0,2,damn https://t.co/335KusYX9l,8.74842202547114E+017
c,1938,0,0,0,0,2,@perfpayn0 you must be gay or straight then because hello you dont have a right to prefer something over something… https://t.co/DtlT4DfZ2g,8.75031820936638E+017
c,1939,0,0,0,0,2,bisexual schoolgirls incontinence https://t.co/FmseTtbXx0,8.75034000879956E+017
c,1940,0,0,0,0,2,"Mexico: ""More than 200 members of LGBT community killed in Mexico over three-year period"" https://t.co/WDCM89enKk",8.74991318069531E+017
c,1941,0,0,0,0,2,Watch lesbian movie: https://t.co/fJJJ22XXVF Shaved Blonde Rachele Richey with Fake Tits Wearing Flat Sandals https://t.co/8ujoPxxrOs,8.75023107630748E+017
c,1942,0,0,0,0,2,@3lectric5heep Trump doesn't have a racist thought in his body - though Blacks voted 4 Hillary... Party of the KKK!… https://t.co/LgT9oBmZHB,8.74982280942547E+017
c,1943,0,0,0,0,2,Black people don't support me because I'm mixed girl no we don't fuck with you because 2 On was a bop and you be… https://t.co/lu7XosGh9w,8.74823406646178E+017
c,1944,0,0,0,0,2,Why do gay white men force negative black female stereotypes https://t.co/YFynp6s1f4,8.75020184532247E+017
c,1945,0,0,0,0,2,#8: Watch Box for Men – 12 Slot Luxury Carbon Fiber Design Display Case Large Holder… https://t.co/Jsm9ZtKGbv https://t.co/yOMapYQFc9,8.75001288630485E+017
c,1946,0,0,0,0,2,Was it some random gun-toting psycho or an Islamic terrorist that shot people in #Virginia?,8.74977404103442E+017
